sample_id,path,sample_rate,frames,duration_seconds,sha256
pair_0068_sad,audio_speech_actors_01-24/Actor_18/03-01-04-01-01-01-18.wav,48000,171371,3.5702291666666666,6e41d2cac30c7433b86e07784c562cb3340339f2108a99c89c2eb32f55d76773
pair_0069_happy,audio_speech_actors_01-24/Actor_18/03-01-03-01-01-02-18.wav,48000,161761,3.3700208333333332,c3c6a903a5dc340b1b859acba8266db5dc0d6ced97ccc323924630adf792778f
pair_0069_sad,audio_speech_actors_01-24/Actor_18/03-01-04-01-01-02-18.wav,48000,174574,3.6369583333333333,311eeeefd449f6e6fef1f6dd24099ec1308f53bad021401d23a73f7daaa48553
pair_0070_happy,audio_speech_actors_01-24/Actor_18/03-01-03-01-02-01-18.wav,48000,164964,3.43675,3f75fbe73eeda1d8ef3a3bae569d980c3495d67343ddafe7c57f5acdcc0df703
pair_0070_sad,audio_speech_actors_01-24/Actor_18/03-01-04-01-02-01-18.wav,48000,169770,3.536875,2f71a4328eb3580bf9fff5d4eeee4743c0fe9249fe6e852c44816903c9b7edc7
pair_0071_happy,audio_speech_actors_01-24/Actor_18/03-01-03-01-02-02-18.wav,48000,168168,3.5035,ac442433f2b1306b33c81bfffe258632bceb156ea28d59396f18b22340707860
pair_0071_sad,audio_speech_actors_01-24/Actor_18/03-01-04-01-02-02-18.wav,48000,174574,3.6369583333333333,9400e0ba81f54c013ee3b09aa9259b59819e28a27b3bfaa1b7f1966f1a4fee09
pair_0072_happy,audio_speech_actors_01-24/Actor_19/03-01-03-01-01-01-19.wav,48000,174574,3.6369583333333333,490ebea9bfcbf193abf2d0efea014f0a63f0bc35c15fa0f71a09c7d5d04a2576
pair_0072_sad,audio_speech_actors_01-24/Actor_19/03-01-04-01-01-01-19.wav,48000,164965,3.4367708333333336,153bf3788b3f3fcf3d3c1dbe58250a99a4d9519b4793f537778fefbd9a5c40f0
pair_0073_happy,audio_speech_actors_01-24/Actor_19/03-01-03-01-01-02-19.wav,48000,177778,3.703708333333333,72eab0ca91e2f034541dcb2cb8d185484e667dbf47337ebf8503c6a2fa01b9e8
pair_0073_sad,audio_speech_actors_01-24/Actor_19/03-01-04-01-01-02-19.wav,48000,176176,3.6703333333333332,7f49fadebc087659e66ce609c049ecf1cb23bffbfbe1ef5959cde3ad7c993a7c
pair_0074_happy,audio_speech_actors_01-24/Actor_19/03-01-03-01-02-01-19.wav,48000,156957,3.2699375,2c720b1b1481b108b12398291ed506df53a4d4e9182232056704e83b92e5067d
pair_0074_sad,audio_speech_actors_01-24/Actor_19/03-01-04-01-02-01-19.wav,48000,152152,3.1698333333333335,dc315e83fb1b18a3c24a5dc06a7863b3e913d8f9b2994895616b3f78114ec986
pair_0075_happy,audio_speech_actors_01-24/Actor_19/03-01-03-01-02-02-19.wav,48000,158559,3.3033125,4f791055809127864a14ece31c3592cafcbe32f3c2bcfab3abfbecd41c5119d0
pair_0075_sad,audio_speech_actors_01-24/Actor_19/03-01-04-01-02-02-19.wav,48000,176176,3.6703333333333332,8e69c048e6126a5ba8009e5b55303dd6dcf68a77ac4ffc40118c1b080a16fb9f
pair_0076_happy,audio_speech_actors_01-24/Actor_20/03-01-03-01-01-01-20.wav,48000,169770,3.536875,30abc5a2592cf15e0181a2b8bcc04f154cd83159c10e2da22bdf6782428bd8b3
pair_0076_sad,audio_speech_actors_01-24/Actor_20/03-01-04-01-01-01-20.wav,48000,172972,3.6035833333333334,a312435b813a844b2eeb4ecf28bc523cf776eb125a7752f9ffc9c5549e97a4bc
pair_0077_happy,audio_speech_actors_01-24/Actor_20/03-01-03-01-01-02-20.wav,48000,177777,3.7036875,8a550dfb8e447be4b988bc241f00c127c1c84a14ad5a4734ecbd939545f44090
pair_0077_sad,audio_speech_actors_01-24/Actor_20/03-01-04-01-01-02-20.wav,48000,168168,3.5035,062286670590b77290854063e033b24a6c727b99446563dae369fd1133022817
pair_0078_happy,audio_speech_actors_01-24/Actor_20/03-01-03-01-02-01-20.wav,48000,166566,3.470125,e2310ae83d95638dc000812bb7de0e021a9cdf56f1e0909e0ad53c0d35b1661c
pair_0078_sad,audio_speech_actors_01-24/Actor_20/03-01-04-01-02-01-20.wav,48000,166566,3.470125,37d43c062451aa70c1dd377f58d0c7237cdb42b63599b1c18db30f2de2805012
pair_0079_happy,audio_speech_actors_01-24/Actor_20/03-01-03-01-02-02-20.wav,48000,163363,3.403395833333333,f34fbecb3648315c388be51565f516b867decd645ad33b11a169d89d15eb93c4
pair_0079_sad,audio_speech_actors_01-24/Actor_20/03-01-04-01-02-02-20.wav,48000,161762,3.370041666666667,819f58b2a985ce676e8d3460a71a22ba5e228269512e4126076e3362e00bcd97
pair_0080_happy,audio_speech_actors_01-24/Actor_21/03-01-03-01-01-01-21.wav,48000,184184,3.8371666666666666,f19f8fcbb04f1b3d7141c85dde2079e814894947e9fea43ffa981f7730da0e81
pair_0080_sad,audio_speech_actors_01-24/Actor_21/03-01-04-01-01-01-21.wav,48000,206606,4.304291666666667,e87b07d44c4b421ee488bcb895946cbdc396ef0279427b52f96d846b8ce16d42
pair_0081_happy,audio_speech_actors_01-24/Actor_21/03-01-03-01-01-02-21.wav,48000,182582,3.8037916666666667,324904ac04c624603040e39a9490bb1c55c51a7e5bbe72b7890710800f0c3db8
pair_0081_sad,audio_speech_actors_01-24/Actor_21/03-01-04-01-01-02-21.wav,48000,221021,4.604604166666666,9947b1ace05b4d74c6c42c63bf4a2a15fa5ca8479a7eafe08d182b82b0936037
pair_0082_happy,audio_speech_actors_01-24/Actor_21/03-01-03-01-02-01-21.wav,48000,177778,3.703708333333333,ada6fa1ea9d9be5ff06689849f40ffc711386e23ffbf515a75108a2995542282
pair_0082_sad,audio_speech_actors_01-24/Actor_21/03-01-04-01-02-01-21.wav,48000,195396,4.07075,c384c35794cd3c4c1c5cbab206c9174f31dc4e13f8562dbc4ad44e9cfdd3b1ae
pair_0083_happy,audio_speech_actors_01-24/Actor_21/03-01-03-01-02-02-21.wav,48000,184184,3.8371666666666666,fd3e52b910e92ae7d1b8cddd9278cd8a8ffc7711d79ecf86f35c3d2927ce723b
pair_0083_sad,audio_speech_actors_01-24/Actor_21/03-01-04-01-02-02-21.wav,48000,201801,4.2041875,a775f7193d8ca596d17fca2d9fd0d66f46484c6d4caeab29f2c4bd495b172b58
pair_0084_happy,audio_speech_actors_01-24/Actor_22/03-01-03-01-01-01-22.wav,48000,169770,3.536875,d557815859b55e0d581e1fdac7c822eed297f69719dbc1a12a4935e9a7dfa0ac
pair_0084_sad,audio_speech_actors_01-24/Actor_22/03-01-04-01-01-01-22.wav,48000,172973,3.6036041666666665,8772107539aa3b56730a27290230c48ff5660b2f4931dc7e502c43c7bdc209de
pair_0085_happy,audio_speech_actors_01-24/Actor_22/03-01-03-01-01-02-22.wav,48000,164965,3.4367708333333336,dbbd6ca68f107eeefb8fedaea6545e9396eee7082fb793f164c143393fb86189
pair_0085_sad,audio_speech_actors_01-24/Actor_22/03-01-04-01-01-02-22.wav,48000,177778,3.703708333333333,38772956cff2286c309171264cce34ba5b1a3d540b4718df7f064905ebb56239
pair_0086_happy,audio_speech_actors_01-24/Actor_22/03-01-03-01-02-01-22.wav,48000,168168,3.5035,5ba1e1f2bfd3da3e5bab86fcbc2bb5f93677858906035129fd5ee37032f8b78a
pair_0086_sad,audio_speech_actors_01-24/Actor_22/03-01-04-01-02-01-22.wav,48000,176176,3.6703333333333332,1b671b94ae1d869570def571aef29c891dd2d9b08eb8b9d025070a83c0cc35bf
pair_0087_happy,audio_speech_actors_01-24/Actor_22/03-01-03-01-02-02-22.wav,48000,168168,3.5035,7b154ceb413a5d342decbd9af21a542d38f61b1ca780333c23636dc644c117fe
pair_0087_sad,audio_speech_actors_01-24/Actor_22/03-01-04-01-02-02-22.wav,48000,177778,3.703708333333333,894dec495da43a51498744b98bb34962d915f2be378693c81e9ecb149197c644
pair_0088_happy,audio_speech_actors_01-24/Actor_23/03-01-03-01-01-01-23.wav,48000,160160,3.3366666666666664,31d210c6afd9e2c2eaf0b6aa9b6957c728292d623aad204b976d6adcd6e2b028
pair_0088_sad,audio_speech_actors_01-24/Actor_23/03-01-04-01-01-01-23.wav,48000,172973,3.6036041666666665,337dcd6840a457100ccaf9708c2305946bb96b8434629c3f00d3c2d8ffc73f54
pair_0089_happy,audio_speech_actors_01-24/Actor_23/03-01-03-01-01-02-23.wav,48000,156957,3.2699375,f8bd81bbb1f187c221ccc1bd18f72c6fc4f007838dbcf48d31dec9bf94fbf5b0
pair_0089_sad,audio_speech_actors_01-24/Actor_23/03-01-04-01-01-02-23.wav,48000,185786,3.8705416666666665,bd073b0bd7add76136084c9d8d2d1bbf5bb391e108e667436ca359275be6bb1e
pair_0090_happy,audio_speech_actors_01-24/Actor_23/03-01-03-01-02-01-23.wav,48000,155355,3.2365625,60fc10f038263cb7f2493fa9988f828fa4f3c7d3f041ebbb863f82af43dead3b
pair_0090_sad,audio_speech_actors_01-24/Actor_23/03-01-04-01-02-01-23.wav,48000,171371,3.5702291666666666,eaf615b26e9b6e3ccba51ee35f0b0bc1545ed3edd311354a7c7e704e2381dcdf
pair_0091_happy,audio_speech_actors_01-24/Actor_23/03-01-03-01-02-02-23.wav,48000,156957,3.2699375,54996db43b66a79e2c29a35ae2e0106d2c6bbe59950c2913e5febb7d3e0842b7
pair_0091_sad,audio_speech_actors_01-24/Actor_23/03-01-04-01-02-02-23.wav,48000,176176,3.6703333333333332,804fc7206456db960570467f1bc4e780e604ceedcb691d69cf3ccc068d4685d6
pair_0092_happy,audio_speech_actors_01-24/Actor_24/03-01-03-01-01-01-24.wav,48000,172973,3.6036041666666665,46aaa34f387ef45dfff9958d425e08fd29b0c2f83e59eb8959c35a5c13418968
pair_0092_sad,audio_speech_actors_01-24/Actor_24/03-01-04-01-01-01-24.wav,48000,196997,4.104104166666667,3bcff9e3f1bf06762e28d5e630a589f56febedeb838325912728bf38416fc8f9
pair_0093_happy,audio_speech_actors_01-24/Actor_24/03-01-03-01-01-02-24.wav,48000,187387,3.9038958333333333,cbba8dfc7151948d49386fcaf2bd682be96cdb66448119c92145c3a31cdb1cf4
pair_0093_sad,audio_speech_actors_01-24/Actor_24/03-01-04-01-01-02-24.wav,48000,190590,3.970625,850c3a9677e63793a4455d7dadc6b87a9cfc539b360221f8626295575bee2a71
pair_0094_happy,audio_speech_actors_01-24/Actor_24/03-01-03-01-02-01-24.wav,48000,168168,3.5035,4980bf4f90198e05b39d0f24e6454d8ab680eccfaffe33ce598228f3705c3ee8
pair_0094_sad,audio_speech_actors_01-24/Actor_24/03-01-04-01-02-01-24.wav,48000,169770,3.536875,f0c0b860af7999673cf731ed9617a5788ccb80b940ddd7af9933103ef4e66938
pair_0095_happy,audio_speech_actors_01-24/Actor_24/03-01-03-01-02-02-24.wav,48000,179379,3.7370625,9ef1c2397e27115d46dd7044cbbec4bb6fa560349935925da8fc5a6b01c3b846
pair_0095_sad,audio_speech_actors_01-24/Actor_24/03-01-04-01-02-02-24.wav,48000,184184,3.8371666666666666,9df4abdd92ed4739b533a95b00df6c1cc6f2e31b5ce7ca51fbc1270c8ca3c311
