sample_id,path,sample_rate,frames,duration_seconds,sha256
1025_IWW_XX_sad,AudioWAV/1025_IWW_SAD_XX.wav,16000,37371,2.3356875,de159e48a338dd53164eb38213fa04e7f54fe3355ee362083ad5af6a9f13a416
1025_MTI_XX_happy,AudioWAV/1025_MTI_HAP_XX.wav,16000,43777,2.7360625,c4d1f9a881897130b2c15650ba3613ff090d17bd1a68a13cf7040211ff80b3b8
1025_MTI_XX_sad,AudioWAV/1025_MTI_SAD_XX.wav,16000,48582,3.036375,a43ee1ca74cae20705d6538cdc79c2bfea14e04d8f2f1ccf4f3165cb317ab14b
1025_TAI_XX_happy,AudioWAV/1025_TAI_HAP_XX.wav,16000,43243,2.7026875,ec4322f9503d1770ff80f2b9e457ee9cc195871a33570353d85f4a2a73c894ae
1025_TAI_XX_sad,AudioWAV/1025_TAI_SAD_XX.wav,16000,46980,2.93625,a0ffcc76580c6c8b4641d277517b4b8d7d4e07a1e2de291ea54d09d50e22d068
1025_TIE_XX_happy,AudioWAV/1025_TIE_HAP_XX.wav,16000,57124,3.57025,f5000e5ba51c082b041770132719d209460ae0c1b4b01b03f7d58818c0fd4768
1025_TIE_XX_sad,AudioWAV/1025_TIE_SAD_XX.wav,16000,66733,4.1708125,c0ef6a606acba7c7164a15483842edb616547e7e498c8f43d4a1fa95a0edd099
1025_TSI_XX_happy,AudioWAV/1025_TSI_HAP_XX.wav,16000,38972,2.43575,18d75f85746d90acc788937ee78ee881c46e381489d7e9f8afee7f23fea94dab
1025_TSI_XX_sad,AudioWAV/1025_TSI_SAD_XX.wav,16000,41642,2.602625,9a43e2d9d3ac35443226c9f2c293d8187b93e64eee60f8b172bbe9179ea7c116
1025_WSI_XX_happy,AudioWAV/1025_WSI_HAP_XX.wav,16000,44311,2.7694375,79c4d081aa5087332242023aaa19fc49e0bd3df3eb7b374ae5927cfd083e8419
1025_WSI_XX_sad,AudioWAV/1025_WSI_SAD_XX.wav,16000,36303,2.2689375,d7ebeb3dca9b802495e0e2366bc8bcad7e3a142c4c5750764d97ebbaac17efca
1026_DFA_XX_happy,AudioWAV/1026_DFA_HAP_XX.wav,16000,29896,1.8685,bf9b81c0f4fa6cf2970926a71bd25cbd0046a2391d3a3b545ac7b9fa5b673b47
1026_DFA_XX_sad,AudioWAV/1026_DFA_SAD_XX.wav,16000,26693,1.6683125,fc064bfa3fd9bcfedbb2aba066101c40f64a0710ee31962fb223e1943c219efe
1026_IOM_XX_happy,AudioWAV/1026_IOM_HAP_XX.wav,16000,34167,2.1354375,ef4dfed063ddc0895e8f7ed57e5b7ce5c34ae5e8ae817b67aaeba0738101c334
1026_IOM_XX_sad,AudioWAV/1026_IOM_SAD_XX.wav,16000,46446,2.902875,67c8d32ca3a4ceb40c01bedd72235bd15c75c483142b073ba03f327588daf623
1026_ITH_XX_happy,AudioWAV/1026_ITH_HAP_XX.wav,16000,30964,1.93525,8407fc53e5c5414df64e3607433ac4495615e4267b232eeee52c0c84678fe0a1
1026_ITH_XX_sad,AudioWAV/1026_ITH_SAD_XX.wav,16000,49116,3.06975,fcd57681258e89d49ebb07e10da8daea85e473177d20f9bcbbf2cfd37f041067
1026_ITS_XX_happy,AudioWAV/1026_ITS_HAP_XX.wav,16000,29363,1.8351875,bd20ba1fecb5d8a5cf45d6b7865c91dc1693476eceed536b44a4cc46393fd0e4
1026_ITS_XX_sad,AudioWAV/1026_ITS_SAD_XX.wav,16000,34701,2.1688125,8ac7f73d86158942ff373534a0d53dfcb0b298e86847649c75a21a358cc6fb31
1026_IWL_XX_happy,AudioWAV/1026_IWL_HAP_XX.wav,16000,29896,1.8685,f719e68cb49a642a0d1ae46d64d368c573335695fc382e06ff03e76bc0f3aabe
1026_IWL_XX_sad,AudioWAV/1026_IWL_SAD_XX.wav,16000,41108,2.56925,c4a5f22fd43737454df03f3ef96bd11ca8bfa0c2790770e3a63e1e1d4e43fc6a
1026_IWW_XX_happy,AudioWAV/1026_IWW_HAP_XX.wav,16000,29896,1.8685,bdbc7bfdf83c71bcc8c2b64b6b95317eaeeb61745a19189bfd752b54befab592
1026_IWW_XX_sad,AudioWAV/1026_IWW_SAD_XX.wav,16000,34701,2.1688125,3dcb92e27eb703b64245b6579f8a2a7c0e5465522a85eeff8c2014b433710783
1026_MTI_XX_happy,AudioWAV/1026_MTI_HAP_XX.wav,16000,43243,2.7026875,fc221cea1ec57a0f816bc1de6b46f0cd6bae2d07d40f657d3e03fce6bf46d4ad
1026_MTI_XX_sad,AudioWAV/1026_MTI_SAD_XX.wav,16000,37904,2.369,40d3cb57e66e3377b53cb9bea2df7e9c66d6c60b971350f552caf1c7ab354a59
1026_TAI_XX_happy,AudioWAV/1026_TAI_HAP_XX.wav,16000,42175,2.6359375,af9cabfa038aa6229e3b9e0ec4c7fe428ca6bc6973d7d2f83c357803fe8546ee
1026_TAI_XX_sad,AudioWAV/1026_TAI_SAD_XX.wav,16000,51785,3.2365625,e8c324464024f8b3029a5820bc4479290214df792b24204825886b3a680b51d6
1026_TIE_XX_happy,AudioWAV/1026_TIE_HAP_XX.wav,16000,58191,3.6369375,8f3ccc356ba009bea2c3529cd6f6f4f26416cf890fb8681124970267e0b414b1
1026_TIE_XX_sad,AudioWAV/1026_TIE_SAD_XX.wav,16000,69937,4.3710625,b3d91d130e43daf0fea590aedae0e3cf733f2d4c55e2027a797f6c42b6bda404
1026_TSI_XX_happy,AudioWAV/1026_TSI_HAP_XX.wav,16000,34701,2.1688125,fbefb8c4bdaf0473ac828b175331e905373aeb43b330fb08b05c5a3442db959e
1026_TSI_XX_sad,AudioWAV/1026_TSI_SAD_XX.wav,16000,32032,2.002,ed3f7a463705c2f6f5025c7ab89f528e035c4f0ac08023e4d3606395dc165689
1026_WSI_XX_happy,AudioWAV/1026_WSI_HAP_XX.wav,16000,38972,2.43575,baa8e7a8f1fa01d0930a19aac7d5a608b03402f3cec155a6546c55692d3d4234
1026_WSI_XX_sad,AudioWAV/1026_WSI_SAD_XX.wav,16000,36409,2.2755625,b4246dfa34987422d2a799362807857de2c86b19ccf641ca323ae4210b3fcdbe
1027_DFA_XX_happy,AudioWAV/1027_DFA_HAP_XX.wav,16000,27227,1.7016875,046ee00bc6bd6b3695eded85776dd03af025266081b845736774c558ee5b922a
1027_DFA_XX_sad,AudioWAV/1027_DFA_SAD_XX.wav,16000,39506,2.469125,b503c2491981f61818112dd54edb45f6c6b15153e739334963e08cae0dffa368
1027_IOM_XX_happy,AudioWAV/1027_IOM_HAP_XX.wav,16000,38972,2.43575,ac720e7ef11ea51c44d0d311e54668e4723e18c2582d25afcf9c440e47acc027
1027_IOM_XX_sad,AudioWAV/1027_IOM_SAD_XX.wav,16000,34167,2.1354375,c3d69e20254bb8b017843ae8e97d93de68b1e9a64e1b3d38e8f332901fca5e8f
1027_ITH_XX_happy,AudioWAV/1027_ITH_HAP_XX.wav,16000,40040,2.5025,9bb4df0fe51e0f447bc6475bb2ad60276e3d05727d35082e140521f349362e8b
1027_ITH_XX_sad,AudioWAV/1027_ITH_SAD_XX.wav,16000,43243,2.7026875,6131e6785946aed2df6531263bd588a2044bd24ee607fbdf9711244cda8ffb08
1027_ITS_XX_happy,AudioWAV/1027_ITS_HAP_XX.wav,16000,36303,2.2689375,f8070a873e803b0a2451628cb3254fda0fb40c3ee8dcf5ec8cc5270f2f931636
1027_ITS_XX_sad,AudioWAV/1027_ITS_SAD_XX.wav,16000,43243,2.7026875,78f728396bc4427e2cc420a894ee3f346d1639ef813ccff02e145e4395a68647
1027_IWL_XX_happy,AudioWAV/1027_IWL_HAP_XX.wav,16000,36837,2.3023125,df41fbce2d4d06a66147791f5c6fa5ee5af3dd49788eea43834962efacf80170
1027_IWL_XX_sad,AudioWAV/1027_IWL_SAD_XX.wav,16000,33100,2.06875,ca11a343af2b51840e09fb871653d52809707dbc72b13e97491e2f9c871cfbf1
1027_IWW_XX_happy,AudioWAV/1027_IWW_HAP_XX.wav,16000,34167,2.1354375,787b97cfb3988eb7934551cc599afe4056e61a8f39030286709af78b1314e5d1
1027_IWW_XX_sad,AudioWAV/1027_IWW_SAD_XX.wav,16000,29896,1.8685,52096dd21c39827be9a74947c1ed246267943369414974e4eb83d2328f6d54e5
1027_MTI_XX_happy,AudioWAV/1027_MTI_HAP_XX.wav,16000,37371,2.3356875,f1fa6c616446dbd9f56537ca88a9b139c3e642c1a56d98999aa31ba26aebf3ec
1027_MTI_XX_sad,AudioWAV/1027_MTI_SAD_XX.wav,16000,35235,2.2021875,ba9acfc755822c6e9871aeafcb90787a02dadb6b315c925cb94f8c0bc44bfd20
1027_TAI_XX_happy,AudioWAV/1027_TAI_HAP_XX.wav,16000,37904,2.369,8434d9f1a819070a2d6c27b3a95c4c4e4594146d9747b99b74b2cbcbe16be5bd
1027_TAI_XX_sad,AudioWAV/1027_TAI_SAD_XX.wav,16000,37904,2.369,cf111310d6bda5284ddbfe75fb9c1ba3c595c9fcf7176dad133f8b26096885b9
1027_TIE_XX_happy,AudioWAV/1027_TIE_HAP_XX.wav,16000,48048,3.003,42475f4d5e31002dbad8931aa3955e1e201cac379b78b0d6f1124cc7d7f0a8af
1027_TIE_XX_sad,AudioWAV/1027_TIE_SAD_XX.wav,16000,48582,3.036375,85f321270d2c12c9847ae49bdea1d7b34b43561f730dbda2f226e4a9c58ca9a6
1027_TSI_XX_happy,AudioWAV/1027_TSI_HAP_XX.wav,16000,33634,2.102125,6920f971740d533d303a49a6688a4d58bec806fa68ec145959db02d7e8d8c046
1027_TSI_XX_sad,AudioWAV/1027_TSI_SAD_XX.wav,16000,38438,2.402375,d92b73b5af5ba364e77e6b4369707f479a6b8cb0650cc7cf6540ddbcc242ebbf
1027_WSI_XX_happy,AudioWAV/1027_WSI_HAP_XX.wav,16000,34167,2.1354375,7d3bce4429becd2c4ad6cfdf370008ae5ec677a99c667aee8287fcbbd4e9d003
1027_WSI_XX_sad,AudioWAV/1027_WSI_SAD_XX.wav,16000,39506,2.469125,bdb400d840db3b6b8612420b57c854bdb48e6e8186f17fb62f2d057099afbc7e
1028_DFA_XX_happy,AudioWAV/1028_DFA_HAP_XX.wav,16000,29896,1.8685,ac0956150e55acb23be903e4c9111f2e963b663c2c14d255f2ee9323c642fd3b
1028_DFA_XX_sad,AudioWAV/1028_DFA_SAD_XX.wav,16000,41108,2.56925,e12f27e0948f6444bfd33514e20c50dd82271e2fcacc2897eab1a8c9fc331ed3
1028_IOM_XX_happy,AudioWAV/1028_IOM_HAP_XX.wav,16000,32566,2.035375,2a2c7611c90e0c09a0f2d39c47f0067a13a6301c55c5f91b1ed258539cbcc3a8
1028_IOM_XX_sad,AudioWAV/1028_IOM_SAD_XX.wav,16000,36837,2.3023125,9eddb4b9f8a101e0d193bbe54b97fed442349db4feb450c94a59c153c74949cb
1028_ITH_XX_happy,AudioWAV/1028_ITH_HAP_XX.wav,16000,36837,2.3023125,9b234ce3a0fd474d94998abbac4d89cd9355f6d7baccad1868f3b6efd4e0e238
1028_ITH_XX_sad,AudioWAV/1028_ITH_SAD_XX.wav,16000,49650,3.103125,2a227ffd07e2699d03f3551aedf2eb1a2b32e35c392be41ea697368feafb3159
1028_ITS_XX_happy,AudioWAV/1028_ITS_HAP_XX.wav,16000,38972,2.43575,3a0535221afe4c060402f3fc16ae16893eaabcc12827e598b359bd467c8293da
1028_ITS_XX_sad,AudioWAV/1028_ITS_SAD_XX.wav,16000,35769,2.2355625,fa2c7156558dc9ec22c308ceaa77d09ecb94ce642042e7cb8c36e8765282ceb0
1028_IWL_XX_happy,AudioWAV/1028_IWL_HAP_XX.wav,16000,34701,2.1688125,d25608ee446d264fd8353285ef7ce00e43f75b4f41ea722a471660073a870012
1028_IWL_XX_sad,AudioWAV/1028_IWL_SAD_XX.wav,16000,48048,3.003,394a72eaca20b1833a0a9b01cf996a062fa4339aa86fdd91b68ed9f7406d8a11
1028_IWW_XX_happy,AudioWAV/1028_IWW_HAP_XX.wav,16000,34701,2.1688125,4bdb389ee5773b6edc2bb384249f0d80887d404beaf5f3eb03a74efbc7b1aae9
1028_IWW_XX_sad,AudioWAV/1028_IWW_SAD_XX.wav,16000,42175,2.6359375,f29424575065c85864db9c26e3cec20a4cfe96ee8695757b466c6177fbca7342
1028_MTI_XX_happy,AudioWAV/1028_MTI_HAP_XX.wav,16000,43243,2.7026875,bd8b60a1407cdba8fa2732df3b7e7db095eef8663a518cf13ee1b22288482bf5
1028_MTI_XX_sad,AudioWAV/1028_MTI_SAD_XX.wav,16000,54988,3.43675,6d49dd0fabda06acdbcf8ccd2f144630803230980d7564b6bb3c21f1b98e8038
1028_TAI_XX_happy,AudioWAV/1028_TAI_HAP_XX.wav,16000,32032,2.002,ec39c780b133ba16de85e4b4eb4337d4570438809a71d8026c75b23f79c59c95
1028_TAI_XX_sad,AudioWAV/1028_TAI_SAD_XX.wav,16000,48582,3.036375,1c77c9e30c87abd330d4e1655e448e3b5055ab350cde6fde16442a32d67fc6d2
1028_TIE_XX_happy,AudioWAV/1028_TIE_HAP_XX.wav,16000,43777,2.7360625,89f57d83ae3f7fa6f8f83e4d531ad5a296973956cd1f4adddef9b196e9a129be
1028_TIE_XX_sad,AudioWAV/1028_TIE_SAD_XX.wav,16000,54454,3.403375,173dc59b6a17087a8acc6efa504787d06d82f38c36c70bf4e2febcfed1763718
1028_TSI_XX_happy,AudioWAV/1028_TSI_HAP_XX.wav,16000,34701,2.1688125,761bc37b4b5ab0a03137c6b088617080464db56a0e590ba5c85148edd3d9a860
1028_TSI_XX_sad,AudioWAV/1028_TSI_SAD_XX.wav,16000,38438,2.402375,bbec070ee6f3115f6e50dd808b60ff945f3d81e7c727d6fd157dab9b22bab718
1028_WSI_XX_happy,AudioWAV/1028_WSI_HAP_XX.wav,16000,38438,2.402375,d7dc74b7e65da5030d95c403294f384ac8af991e93251d60c030f4271c3d21a6
1028_WSI_XX_sad,AudioWAV/1028_WSI_SAD_XX.wav,16000,40040,2.5025,4126a2539dd1e078af2bccb3be009dd5f1724b8aec8d5d0c646e09bb021f9302
1029_DFA_XX_happy,AudioWAV/1029_DFA_HAP_XX.wav,16000,30430,1.901875,afb5be701c20e9002e226be90df5a99cbd483a2bc310fe5561bacc0b7c7277e0
1029_DFA_XX_sad,AudioWAV/1029_DFA_SAD_XX.wav,16000,25626,1.601625,7601fb07a683af41bf92e39ca8e327a052bcd60df6e2862f22e705528963372d
1029_IOM_XX_happy,AudioWAV/1029_IOM_HAP_XX.wav,16000,38972,2.43575,3928df47b5eafa1bc61c45d9d67b7c62771dc74dbbb1b74bffb362104b985ab2
1029_IOM_XX_sad,AudioWAV/1029_IOM_SAD_XX.wav,16000,35235,2.2021875,d3e20b0f191888dcbd8d9d5c54f3a787d749c3894a1bfb81160de07e36349f0f
1029_ITH_XX_happy,AudioWAV/1029_ITH_HAP_XX.wav,16000,44311,2.7694375,db11c07473a7d82faf6eb6e097df786e0cb203df82ad5ff0a389334778c0887e
1029_ITH_XX_sad,AudioWAV/1029_ITH_SAD_XX.wav,16000,52319,3.2699375,4df4dc4af68acae40aba968aa16fe61ec6e63e1498ce8d254fa20391693e96ff
1029_ITS_XX_happy,AudioWAV/1029_ITS_HAP_XX.wav,16000,41642,2.602625,4e96d3c11ff07ad21d745b5519c0c9be0e3cdeeeb23ce78d0dd899786b0500b2
1029_ITS_XX_sad,AudioWAV/1029_ITS_SAD_XX.wav,16000,45379,2.8361875,76278ad0e686bcb15842a2b6fdc311ba5271d78ab1e6251072adce26b8be7241
1029_IWL_XX_happy,AudioWAV/1029_IWL_HAP_XX.wav,16000,49650,3.103125,cd9c0ffdd6dc361d29be95ce2c42e0f32cedd4e7fd61c7c3c890c9bece2bba81
1029_IWL_XX_sad,AudioWAV/1029_IWL_SAD_XX.wav,16000,37904,2.369,89ddaad36298191044e1f49c089080f3284998822e0d972754833fb25379432b
1029_IWW_XX_happy,AudioWAV/1029_IWW_HAP_XX.wav,16000,36409,2.2755625,de4ad86748f2d19311e8971d10ac26133a9c86590631036c131342b966b8215a
1029_IWW_XX_sad,AudioWAV/1029_IWW_SAD_XX.wav,16000,37904,2.369,0b61fea450dd4a1e7fbb1ba6412b4a84cdac813bf70541530afb88596ccb5c2c
1029_MTI_XX_happy,AudioWAV/1029_MTI_HAP_XX.wav,16000,50183,3.1364375,7b346fe1170914bea7f329cb24ce2e9dd23863942a960eac8e9c729ed4baa4f8
1029_MTI_XX_sad,AudioWAV/1029_MTI_SAD_XX.wav,16000,56056,3.5035,f069f0269b3f78456c4f764066e9eb71b66ebf583debfda0e266e460903db1e1
1029_TAI_XX_happy,AudioWAV/1029_TAI_HAP_XX.wav,16000,44311,2.7694375,53d68bf0b942ed045b18ad49834eaa0f087e1972d487c7db0969e36161275df3
1029_TAI_XX_sad,AudioWAV/1029_TAI_SAD_XX.wav,16000,37371,2.3356875,ad1c13bd4ad467daccb7c792e71726a00464cc933dc8d87514741c8d5b2210a4
1029_TIE_XX_happy,AudioWAV/1029_TIE_HAP_XX.wav,16000,46446,2.902875,523bebb9ad17ea9d0900c660f49a660aa8489e3c05b6f6a9e1042e69168fee97
1029_TIE_XX_sad,AudioWAV/1029_TIE_SAD_XX.wav,16000,49116,3.06975,e0ff3032f88f380a82f39c9d5f1603d70664da2a824c113f8e69472e93f72b94
1029_TSI_XX_happy,AudioWAV/1029_TSI_HAP_XX.wav,16000,28829,1.8018125,58fc40c3673ea9d3a4433c3ba49738592c80fe53e51a225ea06feab676f7d560
1029_TSI_XX_sad,AudioWAV/1029_TSI_SAD_XX.wav,16000,30430,1.901875,55619cf0703e5d4e7b70854f2525c2c4949e59448a24083963d014bbe5dab36c
1029_WSI_XX_happy,AudioWAV/1029_WSI_HAP_XX.wav,16000,37371,2.3356875,484c86ee6c37b5f2b61afef05fdc22be8cc177eb228adaa39e540bda5cfb7824
1029_WSI_XX_sad,AudioWAV/1029_WSI_SAD_XX.wav,16000,41642,2.602625,c0c16964f79be768a565c0f7eed0ec7bbff5e5ce278610782937c377553bcaf7
1030_DFA_XX_happy,AudioWAV/1030_DFA_HAP_XX.wav,16000,42175,2.6359375,3c0af431645f5a93405bf271e2dbd0242625e36693e81577a3b6e0fd48e8f8de
1030_DFA_XX_sad,AudioWAV/1030_DFA_SAD_XX.wav,16000,55522,3.470125,ef88dba035b8278972cc7ec206443bd2dae8745c28e5568f51ef6746aeadc742
1030_IOM_XX_happy,AudioWAV/1030_IOM_HAP_XX.wav,16000,33100,2.06875,a09a5c78c57b4033b7c9d22b6f08c3e156a1d32122b04af1de9f21cf1dd6a9d6
1030_IOM_XX_sad,AudioWAV/1030_IOM_SAD_XX.wav,16000,66733,4.1708125,d2d93e8d729a553a287a0a55aac2505087466ad109526f8440ad9dd540375452
1030_ITH_XX_happy,AudioWAV/1030_ITH_HAP_XX.wav,16000,38972,2.43575,b08ea2efa3f8c2e4b4f32db68ed098c6ff6351af3f1b3af7e02c9796642e4a12
1030_ITH_XX_sad,AudioWAV/1030_ITH_SAD_XX.wav,16000,56056,3.5035,9aea23f0a4c8fa4cc9025e04052a4fcae9c21974d2ea95338ec1ff7775fc72f3
1030_ITS_XX_happy,AudioWAV/1030_ITS_HAP_XX.wav,16000,43243,2.7026875,57ff4a6411f15793a9b964d355b20ae45a407b0eb3d82485b6358f145d5d6763
1030_ITS_XX_sad,AudioWAV/1030_ITS_SAD_XX.wav,16000,44845,2.8028125,469818ef9df4d5f6cd079baf26da1c2bc01181a8e37f12ca99ce8fec29bab790
1030_IWL_XX_happy,AudioWAV/1030_IWL_HAP_XX.wav,16000,36837,2.3023125,35e7ffab1c4526215317d243e6fd536237a414f214170f1ad3dd07820df033eb
1030_IWL_XX_sad,AudioWAV/1030_IWL_SAD_XX.wav,16000,62462,3.903875,e5ac3113715aa06b3ff49b46bb990928660f9ff2d0888167b448b74ec6ed8cca
1030_IWW_XX_happy,AudioWAV/1030_IWW_HAP_XX.wav,16000,44311,2.7694375,9cf7501d6c7afec62ae995e0fa94e4119af07f3bc998136c3aecd09abf2318ae
1030_IWW_XX_sad,AudioWAV/1030_IWW_SAD_XX.wav,16000,51251,3.2031875,d73ebd932bd9570d0a366230291d05086daa31ac8e49c6f7b6c98636c1f4a36a
1030_MTI_XX_happy,AudioWAV/1030_MTI_HAP_XX.wav,16000,49116,3.06975,bc753e2d89f55acf81addd15cc890518c14042b13bc37da55c4789284ccd085f
1030_MTI_XX_sad,AudioWAV/1030_MTI_SAD_XX.wav,16000,63530,3.970625,fdb24f1722f7db2dceae921df88e94a58899eb47388202df47738156cc55f12e
1030_TAI_XX_happy,AudioWAV/1030_TAI_HAP_XX.wav,16000,40040,2.5025,1e9c60d3d6dae8dc99e8c15696eb84e7301cba2a6469c03c5c09271bce71ab33
1030_TAI_XX_sad,AudioWAV/1030_TAI_SAD_XX.wav,16000,66199,4.1374375,bb7a9bbd518b1f7bf6e7850bde20cee933038189f314f67ca45a6eca77d64a49
1030_TIE_XX_happy,AudioWAV/1030_TIE_HAP_XX.wav,16000,44311,2.7694375,7a16b79dd5a9a409b6e36b9ea3b31b7a7150d0e794652f3cc90b1ea6d8474647
1030_TIE_XX_sad,AudioWAV/1030_TIE_SAD_XX.wav,16000,49116,3.06975,e29bbae0ce26a1dcd0bd1b9be55e7a93678aa4a0227ef787e5e39d1c529eef5e
1030_TSI_XX_happy,AudioWAV/1030_TSI_HAP_XX.wav,16000,43243,2.7026875,2a6d36b9f67ac6f4e6bb1240ca6c7180ca791b12a705a73086e7c2ebc81edb0e
1030_TSI_XX_sad,AudioWAV/1030_TSI_SAD_XX.wav,16000,42175,2.6359375,65a9ca46eb2a1b49e1923775820ca86f4532b2144f2211215c2565a10ab8d6e5
1030_WSI_XX_happy,AudioWAV/1030_WSI_HAP_XX.wav,16000,45379,2.8361875,b2e37d4257fc62974fe97c6624ceedf0559dac061ace64bd0d8f0bd5f1c38a0c
1030_WSI_XX_sad,AudioWAV/1030_WSI_SAD_XX.wav,16000,42175,2.6359375,c6473e3c7043d94f258f4bb73d10c702601377ad31e8c56f11dae30f7303356f
1031_DFA_XX_happy,AudioWAV/1031_DFA_HAP_XX.wav,16000,38438,2.402375,6f0002f41c5b7866e65546485e5d4232b7b8fbf372bd2ae8b4a9e2f6fa92f626
1031_DFA_XX_sad,AudioWAV/1031_DFA_SAD_XX.wav,16000,38438,2.402375,5163e7ef4ca22b057978e257658d047a0015bd6f3796a2a6fdc59d10dbd1e9a9
1031_IOM_XX_happy,AudioWAV/1031_IOM_HAP_XX.wav,16000,37371,2.3356875,a0ce964db6b16869f1fc7a6febb4c00b216f7e54cca3ee245441375aff9b1270
1031_IOM_XX_sad,AudioWAV/1031_IOM_SAD_XX.wav,16000,36303,2.2689375,f82be0a37bdd7e4106fea3d7adcdf95f995c816dc24fa4e268e8601da8a4e54f
1031_ITH_XX_happy,AudioWAV/1031_ITH_HAP_XX.wav,16000,46980,2.93625,4687b4a8cf105ab1d80aae91d1d2ba173784b54b0fe738d0eb7f959c0a1be760
1031_ITH_XX_sad,AudioWAV/1031_ITH_SAD_XX.wav,16000,52853,3.3033125,585a685ae9298825b3e226619d6235e3557c7f2f9c1726c2c48b1a56881073e3
1031_ITS_XX_happy,AudioWAV/1031_ITS_HAP_XX.wav,16000,37371,2.3356875,f7ccbe3bb8f253816892f75d13fbbde7aacc86e3e78327da0b7246859019902e
1031_ITS_XX_sad,AudioWAV/1031_ITS_SAD_XX.wav,16000,37371,2.3356875,1be21182b20c733051f3551ff30a67b9081e1b0dcd7934368dd3db3d34bce439
1031_IWL_XX_happy,AudioWAV/1031_IWL_HAP_XX.wav,16000,40574,2.535875,9d0a0a653afc0758967df1848ccbb7bcc123c05b2b02f9adac040b0d224489cd
1031_IWL_XX_sad,AudioWAV/1031_IWL_SAD_XX.wav,16000,41108,2.56925,da4cf54a40cdabc402f2e56e1fae964a7968e6e6a5528ac861205ee0bd6a582f
1031_IWW_XX_happy,AudioWAV/1031_IWW_HAP_XX.wav,16000,38438,2.402375,bc1dcdd7cee4b68c8fe57be81d93d53dfb0ca01ea9c330c85f78e72af314b878
1031_IWW_XX_sad,AudioWAV/1031_IWW_SAD_XX.wav,16000,40574,2.535875,e0b15e3bab240f4e942c3f2f0c8be880e65439a980269f858246ef3e0529b854
1031_MTI_XX_happy,AudioWAV/1031_MTI_HAP_XX.wav,16000,41108,2.56925,f78281880e7f2da5b7d6b28782adcdd0408b416df547ee9fdb2d3368164f7dcd
1031_MTI_XX_sad,AudioWAV/1031_MTI_SAD_XX.wav,16000,45913,2.8695625,e59f941e9383c781747eb902f48339437ebd14778edf3b97213ae59bf179b58f
1031_TAI_XX_happy,AudioWAV/1031_TAI_HAP_XX.wav,16000,37905,2.3690625,6ed36a036a8a564a85ac3e16c16c0772cefe5ce9089817df661c5a799a735b96
1031_TAI_XX_sad,AudioWAV/1031_TAI_SAD_XX.wav,16000,44845,2.8028125,b72f57577602f836f285aecb9f166c15e8bf912668199a980a481cf03346dff0
1031_TIE_XX_happy,AudioWAV/1031_TIE_HAP_XX.wav,16000,42175,2.6359375,0906d8c71df1075ea38a14f4a43c22f5bcb27d2feecacb720134053652327f78
1031_TIE_XX_sad,AudioWAV/1031_TIE_SAD_XX.wav,16000,43777,2.7360625,507eff5ac79461ed9f4778f271878aab47a1e5888e1a8c1e23928ccfa7ac2866
1031_TSI_XX_happy,AudioWAV/1031_TSI_HAP_XX.wav,16000,35235,2.2021875,39129c851e106926153d899dd1295ecd483522a1451655777e079f16e512f231
1031_TSI_XX_sad,AudioWAV/1031_TSI_SAD_XX.wav,16000,40574,2.535875,dbc59b4fd2550ff3ed71c003ac569cd45cc669d1d8ad4b3622b6ee508211c137
1031_WSI_XX_happy,AudioWAV/1031_WSI_HAP_XX.wav,16000,38972,2.43575,9c8d58f7c250ef0df51406684ea9747ea299ccb6f6399642c6d8860b532f7d50
1031_WSI_XX_sad,AudioWAV/1031_WSI_SAD_XX.wav,16000,40574,2.535875,7f3a54709419da36a4b39bdd5a70342bb1b1e861fc90b4605a55389ecd357e1f
1032_DFA_XX_happy,AudioWAV/1032_DFA_HAP_XX.wav,16000,32566,2.035375,681937f0ca9be4020de12b8639448100bc6898313511d2969e0f7c3fe73e7e38
1032_DFA_XX_sad,AudioWAV/1032_DFA_SAD_XX.wav,16000,40040,2.5025,b28fa3b82a8261864c4d6085d75e20a19f6679f211433560ecb51215dff5fe2c
1032_IOM_XX_happy,AudioWAV/1032_IOM_HAP_XX.wav,16000,29363,1.8351875,d94721c0499bd2f9bf76012034873a95cc40f86276642538628783b38ebc7888
1032_IOM_XX_sad,AudioWAV/1032_IOM_SAD_XX.wav,16000,36303,2.2689375,c95544ad403575a152ed829a0293f70d91a169c237bef60b7e19d57dfcdf1f00
1032_ITH_XX_happy,AudioWAV/1032_ITH_HAP_XX.wav,16000,43243,2.7026875,ba226af11b4d6cd01d7f1abad8cf1c145d755c49920dee3be04f1382b35926ac
1032_ITH_XX_sad,AudioWAV/1032_ITH_SAD_XX.wav,16000,51251,3.2031875,ff563683681471da5c1aaec1aad9fa2011c8cc3bf4923eaf568758adae896a23
1032_ITS_XX_happy,AudioWAV/1032_ITS_HAP_XX.wav,16000,40040,2.5025,5764618227ef3d27f3966a94d6f9e7f17c0396659cb428afe4f2e3f163e25101
1032_ITS_XX_sad,AudioWAV/1032_ITS_SAD_XX.wav,16000,38438,2.402375,948bab89ff378e738925654bf9f11401c21ca725176784711e4e4382bb00ce93
1032_IWL_XX_happy,AudioWAV/1032_IWL_HAP_XX.wav,16000,42175,2.6359375,a5e836ec17383bd76957e1c58c06b1ba18214d3e95842130577a323e44a5ff25
