condition_id,pair_id,actor,statement,repetition,intensity,happy_score,sad_score,pair_margin_happy_minus_sad,pair_direction_positive,pair_direction_tie
upper_prompt__lower_spaced,pair_0043,11,02,02,01,-3.6370201110839844,-3.4830121994018555,-0.1540079116821289,False,False
upper_prompt__lower_spaced,pair_0044,12,01,01,01,-4.7306976318359375,-4.494535446166992,-0.2361621856689453,False,False
upper_prompt__lower_spaced,pair_0045,12,01,02,01,-4.397913932800293,-4.508138656616211,0.11022472381591797,True,False
upper_prompt__lower_spaced,pair_0046,12,02,01,01,-3.426358222961426,-3.8467817306518555,0.4204235076904297,True,False
upper_prompt__lower_spaced,pair_0047,12,02,02,01,-3.4941673278808594,-3.7190990447998047,0.2249317169189453,True,False
upper_prompt__lower_spaced,pair_0048,13,01,01,01,-4.344439506530762,-4.386008262634277,0.041568756103515625,True,False
upper_prompt__lower_spaced,pair_0049,13,01,02,01,-4.294905662536621,-4.503461837768555,0.2085561752319336,True,False
upper_prompt__lower_spaced,pair_0050,13,02,01,01,-3.1873788833618164,-3.329615592956543,0.14223670959472656,True,False
upper_prompt__lower_spaced,pair_0051,13,02,02,01,-3.4487390518188477,-3.2778444290161133,-0.17089462280273438,False,False
upper_prompt__lower_spaced,pair_0052,14,01,01,01,-4.171504020690918,-4.786405563354492,0.6149015426635742,True,False
upper_prompt__lower_spaced,pair_0053,14,01,02,01,-4.112046241760254,-4.676087379455566,0.5640411376953125,True,False
upper_prompt__lower_spaced,pair_0054,14,02,01,01,-3.574892044067383,-3.768878936767578,0.1939868927001953,True,False
upper_prompt__lower_spaced,pair_0055,14,02,02,01,-3.3426265716552734,-3.860830307006836,0.5182037353515625,True,False
upper_prompt__lower_spaced,pair_0056,15,01,01,01,-4.230843544006348,-3.9363460540771484,-0.2944974899291992,False,False
upper_prompt__lower_spaced,pair_0057,15,01,02,01,-4.441140174865723,-4.258540153503418,-0.1826000213623047,False,False
upper_prompt__lower_spaced,pair_0058,15,02,01,01,-3.800006866455078,-3.3905134201049805,-0.40949344635009766,False,False
upper_prompt__lower_spaced,pair_0059,15,02,02,01,-3.592752456665039,-4.272625923156738,0.6798734664916992,True,False
upper_prompt__lower_spaced,pair_0060,16,01,01,01,-4.752758026123047,-4.683332443237305,-0.06942558288574219,False,False
upper_prompt__lower_spaced,pair_0061,16,01,02,01,-4.656551361083984,-4.103058815002441,-0.553492546081543,False,False
upper_prompt__lower_spaced,pair_0062,16,02,01,01,-3.562851905822754,-3.5368690490722656,-0.02598285675048828,False,False
upper_prompt__lower_spaced,pair_0063,16,02,02,01,-3.2478504180908203,-3.712736129760742,0.4648857116699219,True,False
upper_prompt__lower_spaced,pair_0064,17,01,01,01,-4.453310966491699,-4.43442440032959,-0.018886566162109375,False,False
upper_prompt__lower_spaced,pair_0065,17,01,02,01,-4.348764419555664,-4.289770126342773,-0.058994293212890625,False,False
upper_prompt__lower_spaced,pair_0066,17,02,01,01,-3.9196767807006836,-4.150012969970703,0.23033618927001953,True,False
upper_prompt__lower_spaced,pair_0067,17,02,02,01,-3.8223018646240234,-3.4964733123779297,-0.32582855224609375,False,False
upper_prompt__lower_spaced,pair_0068,18,01,01,01,-4.009373664855957,-4.2124223709106445,0.2030487060546875,True,False
upper_prompt__lower_spaced,pair_0069,18,01,02,01,-3.739521026611328,-4.420628547668457,0.6811075210571289,True,False
upper_prompt__lower_spaced,pair_0070,18,02,01,01,-3.8490333557128906,-4.095071792602539,0.24603843688964844,True,False
upper_prompt__lower_spaced,pair_0071,18,02,02,01,-4.281850814819336,-3.828845977783203,-0.4530048370361328,False,False
upper_prompt__lower_spaced,pair_0072,19,01,01,01,-4.446922302246094,-4.7098493576049805,0.2629270553588867,True,False
upper_prompt__lower_spaced,pair_0073,19,01,02,01,-4.70780086517334,-4.421670913696289,-0.2861299514770508,False,False
upper_prompt__lower_spaced,pair_0074,19,02,01,01,-4.120589256286621,-5.197251319885254,1.0766620635986328,True,False
upper_prompt__lower_spaced,pair_0075,19,02,02,01,-3.3032102584838867,-3.2462711334228516,-0.056939125061035156,False,False
upper_prompt__lower_spaced,pair_0076,20,01,01,01,-4.5455827713012695,-4.708181381225586,0.1625986099243164,True,False
upper_prompt__lower_spaced,pair_0077,20,01,02,01,-4.1422576904296875,-4.0013227462768555,-0.14093494415283203,False,False
upper_prompt__lower_spaced,pair_0078,20,02,01,01,-3.5017404556274414,-3.4527502059936523,-0.04899024963378906,False,False
upper_prompt__lower_spaced,pair_0079,20,02,02,01,-3.864943504333496,-3.6576175689697266,-0.20732593536376953,False,False
upper_prompt__lower_spaced,pair_0080,21,01,01,01,-4.269933700561523,-4.09473991394043,-0.17519378662109375,False,False
upper_prompt__lower_spaced,pair_0081,21,01,02,01,-4.222222328186035,-4.202020645141602,-0.020201683044433594,False,False
upper_prompt__lower_spaced,pair_0082,21,02,01,01,-3.7764673233032227,-3.3417816162109375,-0.43468570709228516,False,False
upper_prompt__lower_spaced,pair_0083,21,02,02,01,-3.3170080184936523,-3.458756446838379,0.14174842834472656,True,False
upper_prompt__lower_spaced,pair_0084,22,01,01,01,-4.489821434020996,-4.763823509216309,0.2740020751953125,True,False
upper_prompt__lower_spaced,pair_0085,22,01,02,01,-4.036128997802734,-4.440173149108887,0.40404415130615234,True,False
upper_prompt__lower_spaced,pair_0086,22,02,01,01,-3.606243133544922,-3.6647768020629883,0.058533668518066406,True,False
upper_prompt__lower_spaced,pair_0087,22,02,02,01,-3.639230728149414,-3.51251220703125,-0.12671852111816406,False,False
upper_prompt__lower_spaced,pair_0088,23,01,01,01,-4.401371002197266,-4.017237663269043,-0.38413333892822266,False,False
upper_prompt__lower_spaced,pair_0089,23,01,02,01,-4.488676071166992,-4.408100128173828,-0.08057594299316406,False,False
upper_prompt__lower_spaced,pair_0090,23,02,01,01,-3.9674110412597656,-3.457731246948242,-0.5096797943115234,False,False
upper_prompt__lower_spaced,pair_0091,23,02,02,01,-3.5992660522460938,-3.179279327392578,-0.4199867248535156,False,False
upper_prompt__lower_spaced,pair_0092,24,01,01,01,-4.097405433654785,-4.7055206298828125,0.6081151962280273,True,False
upper_prompt__lower_spaced,pair_0093,24,01,02,01,-4.184142112731934,-4.594037055969238,0.4098949432373047,True,False
upper_prompt__lower_spaced,pair_0094,24,02,01,01,-3.7194509506225586,-3.629627227783203,-0.08982372283935547,False,False
upper_prompt__lower_spaced,pair_0095,24,02,02,01,-3.743417739868164,-3.626434326171875,-0.11698341369628906,False,False
upper_prompt__upper_spaced,pair_0000,01,01,01,01,7.7093048095703125,7.651294708251953,0.058010101318359375,True,False
upper_prompt__upper_spaced,pair_0001,01,01,02,01,7.673465728759766,7.421058654785156,0.2524070739746094,True,False
upper_prompt__upper_spaced,pair_0002,01,02,01,01,7.904823303222656,8.374515533447266,-0.4696922302246094,False,False
upper_prompt__upper_spaced,pair_0003,01,02,02,01,7.7946319580078125,7.755790710449219,0.03884124755859375,True,False
upper_prompt__upper_spaced,pair_0004,02,01,01,01,7.605384826660156,7.407432556152344,0.1979522705078125,True,False
upper_prompt__upper_spaced,pair_0005,02,01,02,01,7.470561981201172,7.579532623291016,-0.10897064208984375,False,False
upper_prompt__upper_spaced,pair_0006,02,02,01,01,7.2812042236328125,7.501956939697266,-0.22075271606445312,False,False
upper_prompt__upper_spaced,pair_0007,02,02,02,01,7.5541229248046875,8.003883361816406,-0.44976043701171875,False,False
upper_prompt__upper_spaced,pair_0008,03,01,01,01,6.9222869873046875,7.652004241943359,-0.7297172546386719,False,False
upper_prompt__upper_spaced,pair_0009,03,01,02,01,7.33514404296875,7.7152862548828125,-0.3801422119140625,False,False
upper_prompt__upper_spaced,pair_0010,03,02,01,01,7.723979949951172,7.775722503662109,-0.0517425537109375,False,False
upper_prompt__upper_spaced,pair_0011,03,02,02,01,7.931537628173828,8.262866973876953,-0.331329345703125,False,False
upper_prompt__upper_spaced,pair_0012,04,01,01,01,7.505214691162109,7.499214172363281,0.006000518798828125,True,False
upper_prompt__upper_spaced,pair_0013,04,01,02,01,7.203125,7.554405212402344,-0.35128021240234375,False,False
upper_prompt__upper_spaced,pair_0014,04,02,01,01,7.267803192138672,7.910392761230469,-0.6425895690917969,False,False
upper_prompt__upper_spaced,pair_0015,04,02,02,01,7.158699035644531,7.547882080078125,-0.38918304443359375,False,False
upper_prompt__upper_spaced,pair_0016,05,01,01,01,7.151599884033203,7.698951721191406,-0.5473518371582031,False,False
upper_prompt__upper_spaced,pair_0017,05,01,02,01,7.608406066894531,7.419364929199219,0.1890411376953125,True,False
upper_prompt__upper_spaced,pair_0018,05,02,01,01,7.718914031982422,8.434280395507812,-0.7153663635253906,False,False
upper_prompt__upper_spaced,pair_0019,05,02,02,01,7.714324951171875,7.33056640625,0.383758544921875,True,False
upper_prompt__upper_spaced,pair_0020,06,01,01,01,7.3257598876953125,7.319221496582031,0.00653839111328125,True,False
upper_prompt__upper_spaced,pair_0021,06,01,02,01,7.434169769287109,7.747310638427734,-0.313140869140625,False,False
upper_prompt__upper_spaced,pair_0022,06,02,01,01,7.645008087158203,7.809299468994141,-0.1642913818359375,False,False
upper_prompt__upper_spaced,pair_0023,06,02,02,01,7.973789215087891,8.041263580322266,-0.067474365234375,False,False
upper_prompt__upper_spaced,pair_0024,07,01,01,01,7.708953857421875,7.538181304931641,0.17077255249023438,True,False
upper_prompt__upper_spaced,pair_0025,07,01,02,01,6.960319519042969,7.2249298095703125,-0.26461029052734375,False,False
upper_prompt__upper_spaced,pair_0026,07,02,01,01,7.628440856933594,7.933712005615234,-0.3052711486816406,False,False
upper_prompt__upper_spaced,pair_0027,07,02,02,01,7.628440856933594,7.621376037597656,0.0070648193359375,True,False
upper_prompt__upper_spaced,pair_0028,08,01,01,01,8.027008056640625,7.193332672119141,0.8336753845214844,True,False
upper_prompt__upper_spaced,pair_0029,08,01,02,01,7.672428131103516,8.933464050292969,-1.2610359191894531,False,False
upper_prompt__upper_spaced,pair_0030,08,02,01,01,6.9850311279296875,9.609359741210938,-2.62432861328125,False,False
upper_prompt__upper_spaced,pair_0031,08,02,02,01,7.377006530761719,7.226100921630859,0.15090560913085938,True,False
upper_prompt__upper_spaced,pair_0032,09,01,01,01,8.225337982177734,7.344154357910156,0.8811836242675781,True,False
upper_prompt__upper_spaced,pair_0033,09,01,02,01,9.013553619384766,8.402259826660156,0.6112937927246094,True,False
upper_prompt__upper_spaced,pair_0034,09,02,01,01,7.516990661621094,8.33926010131836,-0.8222694396972656,False,False
upper_prompt__upper_spaced,pair_0035,09,02,02,01,8.308029174804688,8.759010314941406,-0.45098114013671875,False,False
upper_prompt__upper_spaced,pair_0036,10,01,01,01,7.52069091796875,6.9540252685546875,0.5666656494140625,True,False
upper_prompt__upper_spaced,pair_0037,10,01,02,01,7.501220703125,7.163852691650391,0.3373680114746094,True,False
upper_prompt__upper_spaced,pair_0038,10,02,01,01,9.466876983642578,7.430213928222656,2.036663055419922,True,False
upper_prompt__upper_spaced,pair_0039,10,02,02,01,7.6670074462890625,7.735496520996094,-0.06848907470703125,False,False
upper_prompt__upper_spaced,pair_0040,11,01,01,01,7.365238189697266,8.0230712890625,-0.6578330993652344,False,False
upper_prompt__upper_spaced,pair_0041,11,01,02,01,7.706928253173828,7.099308013916016,0.6076202392578125,True,False
upper_prompt__upper_spaced,pair_0042,11,02,01,01,8.207916259765625,7.851810455322266,0.3561058044433594,True,False
upper_prompt__upper_spaced,pair_0043,11,02,02,01,7.815155029296875,7.099544525146484,0.7156105041503906,True,False
upper_prompt__upper_spaced,pair_0044,12,01,01,01,7.437877655029297,7.313568115234375,0.12430953979492188,True,False
upper_prompt__upper_spaced,pair_0045,12,01,02,01,7.435733795166016,7.602512359619141,-0.166778564453125,False,False
upper_prompt__upper_spaced,pair_0046,12,02,01,01,7.91943359375,7.917682647705078,0.001750946044921875,True,False
upper_prompt__upper_spaced,pair_0047,12,02,02,01,8.195968627929688,8.15481948852539,0.041149139404296875,True,False
upper_prompt__upper_spaced,pair_0048,13,01,01,01,7.413505554199219,7.803684234619141,-0.3901786804199219,False,False
upper_prompt__upper_spaced,pair_0049,13,01,02,01,7.328651428222656,7.866386413574219,-0.5377349853515625,False,False
upper_prompt__upper_spaced,pair_0050,13,02,01,01,8.024116516113281,7.510856628417969,0.5132598876953125,True,False
upper_prompt__upper_spaced,pair_0051,13,02,02,01,8.472946166992188,7.974262237548828,0.4986839294433594,True,False
upper_prompt__upper_spaced,pair_0052,14,01,01,01,7.502750396728516,7.308269500732422,0.19448089599609375,True,False
upper_prompt__upper_spaced,pair_0053,14,01,02,01,7.635871887207031,7.175907135009766,0.4599647521972656,True,False
upper_prompt__upper_spaced,pair_0054,14,02,01,01,7.682216644287109,8.155830383300781,-0.4736137390136719,False,False
upper_prompt__upper_spaced,pair_0055,14,02,02,01,7.907188415527344,7.671504974365234,0.23568344116210938,True,False
upper_prompt__upper_spaced,pair_0056,15,01,01,01,7.687900543212891,7.746543884277344,-0.058643341064453125,False,False
upper_prompt__upper_spaced,pair_0057,15,01,02,01,7.632526397705078,7.599891662597656,0.032634735107421875,True,False
upper_prompt__upper_spaced,pair_0058,15,02,01,01,7.357021331787109,7.882167816162109,-0.525146484375,False,False
upper_prompt__upper_spaced,pair_0059,15,02,02,01,8.126785278320312,8.742630004882812,-0.6158447265625,False,False
upper_prompt__upper_spaced,pair_0060,16,01,01,01,7.6044464111328125,7.310276031494141,0.2941703796386719,True,False
upper_prompt__upper_spaced,pair_0061,16,01,02,01,7.467399597167969,7.892276763916016,-0.4248771667480469,False,False
upper_prompt__upper_spaced,pair_0062,16,02,01,01,8.176055908203125,8.36566162109375,-0.189605712890625,False,False
upper_prompt__upper_spaced,pair_0063,16,02,02,01,7.983833312988281,6.983310699462891,1.0005226135253906,True,False
upper_prompt__upper_spaced,pair_0064,17,01,01,01,7.359844207763672,7.164451599121094,0.19539260864257812,True,False
upper_prompt__upper_spaced,pair_0065,17,01,02,01,7.408195495605469,7.22186279296875,0.18633270263671875,True,False
upper_prompt__upper_spaced,pair_0066,17,02,01,01,8.422771453857422,8.371700286865234,0.0510711669921875,True,False
upper_prompt__upper_spaced,pair_0067,17,02,02,01,8.695808410644531,7.927955627441406,0.767852783203125,True,False
upper_prompt__upper_spaced,pair_0068,18,01,01,01,7.328758239746094,7.395988464355469,-0.067230224609375,False,False
upper_prompt__upper_spaced,pair_0069,18,01,02,01,7.249183654785156,7.421142578125,-0.17195892333984375,False,False
upper_prompt__upper_spaced,pair_0070,18,02,01,01,7.308422088623047,8.11801528930664,-0.8095932006835938,False,False
upper_prompt__upper_spaced,pair_0071,18,02,02,01,10.160369873046875,7.613067626953125,2.54730224609375,True,False
upper_prompt__upper_spaced,pair_0072,19,01,01,01,7.371295928955078,7.631305694580078,-0.260009765625,False,False
upper_prompt__upper_spaced,pair_0073,19,01,02,01,7.672519683837891,7.745525360107422,-0.07300567626953125,False,False
upper_prompt__upper_spaced,pair_0074,19,02,01,01,8.293102264404297,9.019989013671875,-0.7268867492675781,False,False
upper_prompt__upper_spaced,pair_0075,19,02,02,01,7.511859893798828,7.973541259765625,-0.4616813659667969,False,False
upper_prompt__upper_spaced,pair_0076,20,01,01,01,7.054634094238281,7.132160186767578,-0.07752609252929688,False,False
upper_prompt__upper_spaced,pair_0077,20,01,02,01,7.776760101318359,8.279144287109375,-0.5023841857910156,False,False
upper_prompt__upper_spaced,pair_0078,20,02,01,01,7.397083282470703,9.104305267333984,-1.7072219848632812,False,False
upper_prompt__upper_spaced,pair_0079,20,02,02,01,7.923198699951172,6.938262939453125,0.9849357604980469,True,False
upper_prompt__upper_spaced,pair_0080,21,01,01,01,7.1622161865234375,6.942718505859375,0.2194976806640625,True,False
upper_prompt__upper_spaced,pair_0081,21,01,02,01,7.509059906005859,7.010841369628906,0.4982185363769531,True,False
upper_prompt__upper_spaced,pair_0082,21,02,01,01,7.713626861572266,7.262966156005859,0.45066070556640625,True,False
upper_prompt__upper_spaced,pair_0083,21,02,02,01,7.550571441650391,7.2649078369140625,0.2856636047363281,True,False
upper_prompt__upper_spaced,pair_0084,22,01,01,01,7.517833709716797,7.790687561035156,-0.2728538513183594,False,False
upper_prompt__upper_spaced,pair_0085,22,01,02,01,7.653781890869141,7.749992370605469,-0.09621047973632812,False,False
upper_prompt__upper_spaced,pair_0086,22,02,01,01,7.868782043457031,7.730983734130859,0.13779830932617188,True,False
upper_prompt__upper_spaced,pair_0087,22,02,02,01,7.8058013916015625,8.271873474121094,-0.46607208251953125,False,False
upper_prompt__upper_spaced,pair_0088,23,01,01,01,7.403533935546875,7.621158599853516,-0.21762466430664062,False,False
upper_prompt__upper_spaced,pair_0089,23,01,02,01,7.614170074462891,7.518299102783203,0.0958709716796875,True,False
upper_prompt__upper_spaced,pair_0090,23,02,01,01,9.218040466308594,8.222793579101562,0.9952468872070312,True,False
upper_prompt__upper_spaced,pair_0091,23,02,02,01,9.163833618164062,7.379047393798828,1.7847862243652344,True,False
upper_prompt__upper_spaced,pair_0092,24,01,01,01,7.53302001953125,7.401729583740234,0.13129043579101562,True,False
upper_prompt__upper_spaced,pair_0093,24,01,02,01,7.4443817138671875,7.792869567871094,-0.34848785400390625,False,False
upper_prompt__upper_spaced,pair_0094,24,02,01,01,7.936794281005859,7.507301330566406,0.4294929504394531,True,False
upper_prompt__upper_spaced,pair_0095,24,02,02,01,8.020339965820312,8.049064636230469,-0.02872467041015625,False,False
